TP,Add_to_black_list,FP,Search_problem,candidate,ADJ,count_nct,is_mab,is_therapy,sentence,sents,_ids,link_to_ct_gov
,1,,,alcohol,FALSE,1,FALSE,FALSE,"The purpose of this study is to examine the effects of rapamycin (sirolimus) versus a placebo, an inactive substance, on responses to alcohol cues in individuals with alcohol use disorder.","{'The purpose of this study is to examine the effects of rapamycin (sirolimus) versus a placebo, an inactive substance, on responses to alcohol cues in individuals with alcohol use disorder.'}",{'NCT03732248'},NCT03732248
1,,,,fp-1305,FALSE,1,FALSE,FALSE,Inhibition of CLEVER-1 with FP-1305 may have an anti-tumour effect in these patients,"{'Inhibition of CLEVER-1 with FP-1305 may have an anti-tumour effect in these patients', 'The previous pre-clinical studies have demonstrated that FP-1305 binds to a receptor known as CLEVER-1.', 'This is a first in human study to identify whether FP-1305 is suitable to use in humans.'}",{'NCT03733990'},NCT03733990
,1,,,fluorouracil（5-fu,FALSE,1,FALSE,FALSE,"In this study, the patients who have progressed following or on the first-line oxaliplatin and fluorouracil（5-FU） combined with bevacizumab are randomised into two arms(FOLFIRI plus apatinib or FOLFIRI plus bevacizumab) in the 2nd line setting.","{'In this study, the patients who have progressed following or on the first-line oxaliplatin and fluorouracil（5-FU） combined with bevacizumab are randomised into two arms(FOLFIRI plus apatinib or FOLFIRI plus bevacizumab) in the 2nd line setting.'}",{'NCT03743428'},NCT03743428
,1,,,-fdg,FALSE,1,FALSE,FALSE,"18F-FDG PET imaging may help to detect changes in tumor glucose utilization, which may allow investigators to obtain an early read out on the impact of osimertinib on recurrent glioblastoma patients whose tumors have EGFR activation","{'18F-FDG PET imaging may help to detect changes in tumor glucose utilization, which may allow investigators to obtain an early read out on the impact of osimertinib on recurrent glioblastoma patients whose tumors have EGFR activation'}",{'NCT03732352'},NCT03732352
,1,,,fludeoxyglucose f-18,FALSE,1,FALSE,FALSE,This phase II trial studies how well fludeoxyglucose F-18 (18F-FDG) positron emission tomography (PET) and osimertinib works in evaluating glucose utilization in patients with EGFR activated glioblastoma.,{'This phase II trial studies how well fludeoxyglucose F-18 (18F-FDG) positron emission tomography (PET) and osimertinib works in evaluating glucose utilization in patients with EGFR activated glioblastoma.'},{'NCT03732352'},NCT03732352
1,,,,gr1405,FALSE,1,FALSE,FALSE,"A Phase I Clinical Study for Evaluating the Safety, Pharmacokinetics, and Preliminary Efficacy of Repeated Doses, Dose Escalation of GR1405 Injection in Patients With Advanced Solid Tumor or Lymphoma.","{'A Phase I Clinical Study for Evaluating the Safety, Pharmacokinetics, and Preliminary Efficacy of Repeated Doses, Dose Escalation of GR1405 Injection in Patients With Advanced Solid Tumor or Lymphoma.', 'This is a Phase I clinical study for evaluating the safety, pharmacokinetics, and preliminary efficacy of repeated doses, dose escalation of GR1405 injection in patients with advanced solid tumor or lymphoma'}",{'NCT03731390'},NCT03731390
,1,,,dexamethasome,FALSE,1,FALSE,FALSE,"LCI-HEM-MYE-CRD-004 (MMRC-073 CARJAK): Phase I/II Study of Carfilzomib, Ruxolitinib, and Low Dose Dexamethasome for Carfilzomib-Refractory Multiple Myeloma.","{'LCI-HEM-MYE-CRD-004 (MMRC-073 CARJAK): Phase I/II Study of Carfilzomib, Ruxolitinib, and Low Dose Dexamethasome for Carfilzomib-Refractory Multiple Myeloma.'}",{'NCT03773107'},NCT03773107
,1,,,-hem-mye-crd-004,FALSE,1,FALSE,FALSE,"LCI-HEM-MYE-CRD-004 (MMRC-073 CARJAK): Phase I/II Study of Carfilzomib, Ruxolitinib, and Low Dose Dexamethasome for Carfilzomib-Refractory Multiple Myeloma.","{'LCI-HEM-MYE-CRD-004 (MMRC-073 CARJAK): Phase I/II Study of Carfilzomib, Ruxolitinib, and Low Dose Dexamethasome for Carfilzomib-Refractory Multiple Myeloma.'}",{'NCT03773107'},NCT03773107
1,,,,sch 900475,FALSE,1,FALSE,FALSE,"A Phase II Trial to Investigate Genetic Markers of Response to Pembrolizumab (MK-3475, SCH 900475) Combined With Chemotherapy as a First-line Treatment for Non-Small Cell Lung Cancer (KEYNOTE-782).","{'A Phase II Trial to Investigate Genetic Markers of Response to Pembrolizumab (MK-3475, SCH 900475) Combined With Chemotherapy as a First-line Treatment for Non-Small Cell Lung Cancer (KEYNOTE-782).'}",{'NCT03664024'},NCT03664024
1,,,,men1611,FALSE,1,FALSE,FALSE,"Open-label, Multicentre, Phase Ib Dose-escalation Study of MEN1611, a PI3K Inhibitor","{'Open-label, Multicentre, Phase Ib Dose-escalation Study of MEN1611, a PI3K Inhibitor', 'The main purpose of this open-label, dose-escalation, phase Ib study is to identify the appropriate dose of MEN1611 to be used in combination with Trastuzumab with/without Fulvestrant for the treatment of advanced or metastatic HER2-positive breast cancer'}",{'NCT03767335'},NCT03767335
,1,,,haloperidol,FALSE,1,FALSE,FALSE,Haloperidol and lorazepam may help in controlling symptoms of agitated delirium in patients with cancer and may lessen any distress that their caregivers may be experiencing,"{'Haloperidol and lorazepam may help in controlling symptoms of agitated delirium in patients with cancer and may lessen any distress that their caregivers may be experiencing', 'This phase II/IIII trial studies how well haloperidol and lorazepam work in controlling symptoms of persistent agitated delirium in patients with cancer that has spread to other places in the body undergoing palliative care.'}",{'NCT03743649'},NCT03743649
,1,,,tachosil,FALSE,1,FALSE,FALSE,Does Intraoperative Application of TachoSil Reduce the Number of Lymphocele After Pelvic Lymphadenectomy?.,"{'Does Intraoperative Application of TachoSil Reduce the Number of Lymphocele After Pelvic Lymphadenectomy?.', 'Methods: Each patient was simultaneously randomized in two groups: as a control (side without Tachosil applied) and study group (side with Tachosil applied).'}",{'NCT03752606'},NCT03752606
1,,,,lorazepam,FALSE,1,FALSE,FALSE,Haloperidol and lorazepam may help in controlling symptoms of agitated delirium in patients with cancer and may lessen any distress that their caregivers may be experiencing,"{'Haloperidol and lorazepam may help in controlling symptoms of agitated delirium in patients with cancer and may lessen any distress that their caregivers may be experiencing', 'This phase II/IIII trial studies how well haloperidol and lorazepam work in controlling symptoms of persistent agitated delirium in patients with cancer that has spread to other places in the body undergoing palliative care.'}",{'NCT03743649'},NCT03743649
1,,,STRO-002,stro-002,FALSE,1,FALSE,FALSE,"First-in-human Phase 1 trial to study the safety, pharmacokinetics and preliminary efficacy of STRO-002 given intravenously every 3 weeks","{'First-in-human Phase 1 trial to study the safety, pharmacokinetics and preliminary efficacy of STRO-002 given intravenously every 3 weeks', 'A Phase 1 Open-Label, Safety, Pharmacokinetic and Preliminary Efficacy Study of STRO-002, an Anti-Folate Receptor Alpha (FolRα) Antibody Drug Conjugate (ADC) in Advanced Epithelial Ovarian Cancer and Endometrial Cancers.'}",{'NCT03748186'},NCT03748186
,,,1,castration,FALSE,1,FALSE,FALSE,"A Phase 1, Open-label, First-in-human, Multi-center, Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Anti-tumor Activity of a Thorium-227 Labeled Antibody-chelator Conjugate, BAY 2315497 Injection, in Patients With Metastatic Castration Resistant Prostate Cancer.","{'A Phase 1, Open-label, First-in-human, Multi-center, Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Anti-tumor Activity of a Thorium-227 Labeled Antibody-chelator Conjugate, BAY 2315497 Injection, in Patients With Metastatic Castration Resistant Prostate Cancer.'}",{'NCT03724747'},NCT03724747
1,,,,riluzole,FALSE,1,FALSE,FALSE,The primary objective is to assess the preventive efficacy of riluzole on the severity of oxaliplatin-induced peripheral neuropathy during the Simplified FOLFOX4 adjuvant chemotherapy of stage II/III colorectal cancers,"{'The primary objective is to assess the preventive efficacy of riluzole on the severity of oxaliplatin-induced peripheral neuropathy during the Simplified FOLFOX4 adjuvant chemotherapy of stage II/III colorectal cancers', 'Effectiveness Assessment of Riluzole in the Prevention of Oxaliplatin-induced Peripheral Neuropathy: A Phase II Randomized Study by UNICANCER With the Cooperation of AFSOS.', 'It is a phase II trial, randomized, parallel, double blind, multicenter, comparing riluzole versus placebo.'}",{'NCT03722680'},NCT03722680
,1,,,thorium-227,FALSE,1,FALSE,FALSE,"The study medication (BAY 2315497 Injection) is a thorium-227 labeled immuno-conjugate, specific for the prostate-specific membrane antigen (PSMA), which will be evaluated in patients with metastatic castration resistant prostate cancer.","{'The study medication (BAY 2315497 Injection) is a thorium-227 labeled immuno-conjugate, specific for the prostate-specific membrane antigen (PSMA), which will be evaluated in patients with metastatic castration resistant prostate cancer.', 'A Phase 1, Open-label, First-in-human, Multi-center, Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Anti-tumor Activity of a Thorium-227 Labeled Antibody-chelator Conjugate, BAY 2315497 Injection, in Patients With Metastatic Castration Resistant Prostate Cancer.'}",{'NCT03724747'},NCT03724747
1,,,,bay 2315497,FALSE,1,FALSE,FALSE,The primary objective of the study is to define the safety and tolerability profile and Maximal Tolerated Dose (MTD) of BAY 2315497 Injection.,"{'The primary objective of the study is to define the safety and tolerability profile and Maximal Tolerated Dose (MTD) of BAY 2315497 Injection.', 'The study medication (BAY 2315497 Injection) is a thorium-227 labeled immuno-conjugate, specific for the prostate-specific membrane antigen (PSMA), which will be evaluated in patients with metastatic castration resistant prostate cancer.', 'A Phase 1, Open-label, First-in-human, Multi-center, Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Anti-tumor Activity of a Thorium-227 Labeled Antibody-chelator Conjugate, BAY 2315497 Injection, in Patients With Metastatic Castration Resistant Prostate Cancer.'}",{'NCT03724747'},NCT03724747
,1,,,glycation endproducts,FALSE,1,FALSE,FALSE,Phase 1b/2 Study of Chitosan for Pharmacologic Manipulation of AGE (Advanced Glycation Endproducts) Levels in Prostate Cancer Patients.,{'Phase 1b/2 Study of Chitosan for Pharmacologic Manipulation of AGE (Advanced Glycation Endproducts) Levels in Prostate Cancer Patients.'},{'NCT03712371'},NCT03712371
1,,,,abaloparatide,FALSE,1,FALSE,FALSE,The primary objective of this study is to determine the safety and tolerability of combined abaloparatide and bevacizumab in patients with Myelodysplastic Syndromes (MDS).,"{'The primary objective of this study is to determine the safety and tolerability of combined abaloparatide and bevacizumab in patients with Myelodysplastic Syndromes (MDS).', 'A Phase I Pilot Study of Abaloparatide + Bevacizumab in Myelodysplastic Syndromes.'}",{'NCT03746041'},NCT03746041
1,,,,chitosan,FALSE,1,FALSE,FALSE,This study will examine the utility of chitosan for reduction of blood or tissue levels of AGEs in patients with prostate cancer who are clinically stable on androgen-deprivation therapy,"{'This study will examine the utility of chitosan for reduction of blood or tissue levels of AGEs in patients with prostate cancer who are clinically stable on androgen-deprivation therapy', 'Phase 1b/2 Study of Chitosan for Pharmacologic Manipulation of AGE (Advanced Glycation Endproducts) Levels in Prostate Cancer Patients.'}",{'NCT03712371'},NCT03712371
,1,,,89zr-dfo-,FALSE,1,FALSE,FALSE,This clinical trial aims to demonstrate the feasibility of imaging cancers that express EGFR using 89Zr-DFO-nimotuzumab and Positron Emission Tomography (PET)/Computerized Tomography (CT).,{'This clinical trial aims to demonstrate the feasibility of imaging cancers that express EGFR using 89Zr-DFO-nimotuzumab and Positron Emission Tomography (PET)/Computerized Tomography (CT).'},{'NCT04235114'},NCT04235114
1,,,,trimix,FALSE,1,FALSE,FALSE,Each patient will receive three administrations of TriMix prior to start of general treatment (surgery or neoadjuvant chemotherapy) separated by one week (7 days +/- 2 days) interval.,"{'Each patient will receive three administrations of TriMix prior to start of general treatment (surgery or neoadjuvant chemotherapy) separated by one week (7 days +/- 2 days) interval.', 'Similarly, patients that refuses to undergo surgery or to receive neoadjuvant chemotherapy can be enrolled into the trial, if they accept three administrations of TriMix followed by a second tumor biopsy.'}",{'NCT03788083'},NCT03788083
1,,,,copper gluconate,FALSE,1,FALSE,FALSE,A Phase II Pilot Study of Disulfiram and Copper Gluconate in Patients With Metastatic Pancreatic Cancer and Rising CA-19-9 Levels While Receiving Abraxane-Gemcitabine or FOLFIRINOX or Single-Agent Gemcitabine.,"{'A Phase II Pilot Study of Disulfiram and Copper Gluconate in Patients With Metastatic Pancreatic Cancer and Rising CA-19-9 Levels While Receiving Abraxane-Gemcitabine or FOLFIRINOX or Single-Agent Gemcitabine.', 'This is an open-label Phase 2 Pilot study to evaluate Disulfiram+Copper Gluconate in patients metastatic pancreatic cancer whose CA-19-9 levels rise while receiving nab-paclitaxel (Abraxane) plus gemcitabine (Gemzar) or FOLFIRINOX or single-agent gemcitabine (Gemzar).'}",{'NCT03714555'},NCT03714555
